"date","month","year","species","group","habitat","abund"
2009-03-16,3,2009,"Spionida_nektoch","polychaeta","benthic",0
2009-03-19,3,2009,"Spionida_nektoch","polychaeta","benthic",0
2009-03-23,3,2009,"Spionida_nektoch","polychaeta","benthic",0
2009-03-26,3,2009,"Spionida_nektoch","polychaeta","benthic",0
2009-03-30,3,2009,"Spionida_nektoch","polychaeta","benthic",0
2009-04-02,4,2009,"Spionida_nektoch","polychaeta","benthic",0
2009-04-06,4,2009,"Spionida_nektoch","polychaeta","benthic",0
2009-04-09,4,2009,"Spionida_nektoch","polychaeta","benthic",229
2009-04-14,4,2009,"Spionida_nektoch","polychaeta","benthic",57
2009-04-16,4,2009,"Spionida_nektoch","polychaeta","benthic",0
2009-04-23,4,2009,"Spionida_nektoch","polychaeta","benthic",114
2009-04-27,4,2009,"Spionida_nektoch","polychaeta","benthic",0
2009-04-30,4,2009,"Spionida_nektoch","polychaeta","benthic",114
2009-05-04,5,2009,"Spionida_nektoch","polychaeta","benthic",914
2009-05-07,5,2009,"Spionida_nektoch","polychaeta","benthic",686
2009-05-11,5,2009,"Spionida_nektoch","polychaeta","benthic",343
2009-05-14,5,2009,"Spionida_nektoch","polychaeta","benthic",457
2009-05-18,5,2009,"Spionida_nektoch","polychaeta","benthic",114
2009-05-20,5,2009,"Spionida_nektoch","polychaeta","benthic",686
2009-05-25,5,2009,"Spionida_nektoch","polychaeta","benthic",800
2009-05-28,5,2009,"Spionida_nektoch","polychaeta","benthic",114
2009-06-04,6,2009,"Spionida_nektoch","polychaeta","benthic",1143
2009-06-08,6,2009,"Spionida_nektoch","polychaeta","benthic",457
2009-06-11,6,2009,"Spionida_nektoch","polychaeta","benthic",457
2009-06-15,6,2009,"Spionida_nektoch","polychaeta","benthic",0
2009-06-18,6,2009,"Spionida_nektoch","polychaeta","benthic",229
2009-06-24,6,2009,"Spionida_nektoch","polychaeta","benthic",457
2009-07-02,7,2009,"Spionida_nektoch","polychaeta","benthic",114
2009-07-06,7,2009,"Spionida_nektoch","polychaeta","benthic",229
2009-07-09,7,2009,"Spionida_nektoch","polychaeta","benthic",686
2009-07-13,7,2009,"Spionida_nektoch","polychaeta","benthic",114
2009-07-15,7,2009,"Spionida_nektoch","polychaeta","benthic",114
2009-07-20,7,2009,"Spionida_nektoch","polychaeta","benthic",114
2009-07-23,7,2009,"Spionida_nektoch","polychaeta","benthic",114
2009-07-27,7,2009,"Spionida_nektoch","polychaeta","benthic",0
2009-07-30,7,2009,"Spionida_nektoch","polychaeta","benthic",171
2009-08-03,8,2009,"Spionida_nektoch","polychaeta","benthic",229
2009-08-06,8,2009,"Spionida_nektoch","polychaeta","benthic",229
2009-08-10,8,2009,"Spionida_nektoch","polychaeta","benthic",0
2009-08-13,8,2009,"Spionida_nektoch","polychaeta","benthic",457
2009-08-21,8,2009,"Spionida_nektoch","polychaeta","benthic",343
2009-08-27,8,2009,"Spionida_nektoch","polychaeta","benthic",114
2009-08-31,8,2009,"Spionida_nektoch","polychaeta","benthic",1143
2009-09-03,9,2009,"Spionida_nektoch","polychaeta","benthic",229
2009-09-07,9,2009,"Spionida_nektoch","polychaeta","benthic",1029
2009-09-10,9,2009,"Spionida_nektoch","polychaeta","benthic",571
2009-09-14,9,2009,"Spionida_nektoch","polychaeta","benthic",114
2009-09-17,9,2009,"Spionida_nektoch","polychaeta","benthic",457
2009-09-21,9,2009,"Spionida_nektoch","polychaeta","benthic",686
2009-09-23,9,2009,"Spionida_nektoch","polychaeta","benthic",229
2009-09-28,9,2009,"Spionida_nektoch","polychaeta","benthic",57
2009-09-30,9,2009,"Spionida_nektoch","polychaeta","benthic",229
2009-10-05,10,2009,"Spionida_nektoch","polychaeta","benthic",343
2009-10-08,10,2009,"Spionida_nektoch","polychaeta","benthic",514
2009-10-12,10,2009,"Spionida_nektoch","polychaeta","benthic",514
2009-10-15,10,2009,"Spionida_nektoch","polychaeta","benthic",343
2009-10-19,10,2009,"Spionida_nektoch","polychaeta","benthic",229
2009-10-21,10,2009,"Spionida_nektoch","polychaeta","benthic",114
2009-10-27,10,2009,"Spionida_nektoch","polychaeta","benthic",0
2009-10-29,10,2009,"Spionida_nektoch","polychaeta","benthic",57
2009-11-02,11,2009,"Spionida_nektoch","polychaeta","benthic",0
2009-11-05,11,2009,"Spionida_nektoch","polychaeta","benthic",0
2009-11-09,11,2009,"Spionida_nektoch","polychaeta","benthic",0
2009-11-12,11,2009,"Spionida_nektoch","polychaeta","benthic",0
2009-11-16,11,2009,"Spionida_nektoch","polychaeta","benthic",0
2009-11-19,11,2009,"Spionida_nektoch","polychaeta","benthic",0
2009-11-24,11,2009,"Spionida_nektoch","polychaeta","benthic",0
2009-11-26,11,2009,"Spionida_nektoch","polychaeta","benthic",0
2009-11-30,11,2009,"Spionida_nektoch","polychaeta","benthic",0
2009-12-03,12,2009,"Spionida_nektoch","polychaeta","benthic",0
2009-12-07,12,2009,"Spionida_nektoch","polychaeta","benthic",0
2009-12-10,12,2009,"Spionida_nektoch","polychaeta","benthic",0
2009-12-14,12,2009,"Spionida_nektoch","polychaeta","benthic",0
2010-01-07,1,2010,"Spionida_nektoch","polychaeta","benthic",0
2010-01-28,1,2010,"Spionida_nektoch","polychaeta","benthic",171
2010-02-08,2,2010,"Spionida_nektoch","polychaeta","benthic",114
2010-02-11,2,2010,"Spionida_nektoch","polychaeta","benthic",0
2010-03-01,3,2010,"Spionida_nektoch","polychaeta","benthic",229
2010-03-04,3,2010,"Spionida_nektoch","polychaeta","benthic",343
2010-03-08,3,2010,"Spionida_nektoch","polychaeta","benthic",57
2010-03-11,3,2010,"Spionida_nektoch","polychaeta","benthic",57
2010-03-15,3,2010,"Spionida_nektoch","polychaeta","benthic",0
2010-03-18,3,2010,"Spionida_nektoch","polychaeta","benthic",343
2010-03-22,3,2010,"Spionida_nektoch","polychaeta","benthic",686
2010-03-25,3,2010,"Spionida_nektoch","polychaeta","benthic",0
2010-03-30,3,2010,"Spionida_nektoch","polychaeta","benthic",57
2010-04-06,4,2010,"Spionida_nektoch","polychaeta","benthic",171
2010-04-08,4,2010,"Spionida_nektoch","polychaeta","benthic",0
2010-04-12,4,2010,"Spionida_nektoch","polychaeta","benthic",0
2010-04-15,4,2010,"Spionida_nektoch","polychaeta","benthic",114
2010-04-22,4,2010,"Spionida_nektoch","polychaeta","benthic",114
2010-04-29,4,2010,"Spionida_nektoch","polychaeta","benthic",457
2010-05-03,5,2010,"Spionida_nektoch","polychaeta","benthic",571
2010-05-05,5,2010,"Spionida_nektoch","polychaeta","benthic",229
2010-05-10,5,2010,"Spionida_nektoch","polychaeta","benthic",457
2010-05-12,5,2010,"Spionida_nektoch","polychaeta","benthic",457
2010-05-17,5,2010,"Spionida_nektoch","polychaeta","benthic",1143
2010-05-20,5,2010,"Spionida_nektoch","polychaeta","benthic",229
2010-05-25,5,2010,"Spionida_nektoch","polychaeta","benthic",1371
2010-05-27,5,2010,"Spionida_nektoch","polychaeta","benthic",3886
2010-05-31,5,2010,"Spionida_nektoch","polychaeta","benthic",1600
2010-06-03,6,2010,"Spionida_nektoch","polychaeta","benthic",114
2010-06-07,6,2010,"Spionida_nektoch","polychaeta","benthic",800
2010-06-10,6,2010,"Spionida_nektoch","polychaeta","benthic",571
2010-06-14,6,2010,"Spionida_nektoch","polychaeta","benthic",343
2010-06-17,6,2010,"Spionida_nektoch","polychaeta","benthic",229
2010-06-21,6,2010,"Spionida_nektoch","polychaeta","benthic",914
2010-06-24,6,2010,"Spionida_nektoch","polychaeta","benthic",229
2010-06-28,6,2010,"Spionida_nektoch","polychaeta","benthic",800
2010-07-01,7,2010,"Spionida_nektoch","polychaeta","benthic",0
2010-07-08,7,2010,"Spionida_nektoch","polychaeta","benthic",457
2010-07-12,7,2010,"Spionida_nektoch","polychaeta","benthic",2971
2010-07-15,7,2010,"Spionida_nektoch","polychaeta","benthic",686
2010-07-19,7,2010,"Spionida_nektoch","polychaeta","benthic",686
2010-07-22,7,2010,"Spionida_nektoch","polychaeta","benthic",914
2010-07-26,7,2010,"Spionida_nektoch","polychaeta","benthic",2743
2010-07-29,7,2010,"Spionida_nektoch","polychaeta","benthic",1600
2010-08-02,8,2010,"Spionida_nektoch","polychaeta","benthic",229
2010-08-05,8,2010,"Spionida_nektoch","polychaeta","benthic",686
2010-08-09,8,2010,"Spionida_nektoch","polychaeta","benthic",1143
2010-08-11,8,2010,"Spionida_nektoch","polychaeta","benthic",571
2010-08-16,8,2010,"Spionida_nektoch","polychaeta","benthic",686
2010-08-19,8,2010,"Spionida_nektoch","polychaeta","benthic",1143
2010-08-23,8,2010,"Spionida_nektoch","polychaeta","benthic",914
2010-08-26,8,2010,"Spionida_nektoch","polychaeta","benthic",343
2010-08-30,8,2010,"Spionida_nektoch","polychaeta","benthic",457
2010-09-02,9,2010,"Spionida_nektoch","polychaeta","benthic",857
2010-09-09,9,2010,"Spionida_nektoch","polychaeta","benthic",343
2010-09-06,9,2010,"Spionida_nektoch","polychaeta","benthic",914
2010-09-13,9,2010,"Spionida_nektoch","polychaeta","benthic",229
2010-09-16,9,2010,"Spionida_nektoch","polychaeta","benthic",114
2010-09-20,9,2010,"Spionida_nektoch","polychaeta","benthic",514
2010-09-23,9,2010,"Spionida_nektoch","polychaeta","benthic",229
2010-09-27,9,2010,"Spionida_nektoch","polychaeta","benthic",457
2010-09-29,9,2010,"Spionida_nektoch","polychaeta","benthic",457
2010-10-04,10,2010,"Spionida_nektoch","polychaeta","benthic",1143
2010-10-06,10,2010,"Spionida_nektoch","polychaeta","benthic",514
2010-10-11,10,2010,"Spionida_nektoch","polychaeta","benthic",229
2010-10-14,10,2010,"Spionida_nektoch","polychaeta","benthic",0
2010-10-18,10,2010,"Spionida_nektoch","polychaeta","benthic",114
2010-10-20,10,2010,"Spionida_nektoch","polychaeta","benthic",57
2010-10-25,10,2010,"Spionida_nektoch","polychaeta","benthic",114
2010-10-28,10,2010,"Spionida_nektoch","polychaeta","benthic",114
2010-11-01,11,2010,"Spionida_nektoch","polychaeta","benthic",0
2010-11-04,11,2010,"Spionida_nektoch","polychaeta","benthic",0
2010-11-08,11,2010,"Spionida_nektoch","polychaeta","benthic",0
2010-11-11,11,2010,"Spionida_nektoch","polychaeta","benthic",114
2010-11-15,11,2010,"Spionida_nektoch","polychaeta","benthic",57
2010-11-18,11,2010,"Spionida_nektoch","polychaeta","benthic",57
2010-11-22,11,2010,"Spionida_nektoch","polychaeta","benthic",0
2010-11-25,11,2010,"Spionida_nektoch","polychaeta","benthic",171
2010-11-29,11,2010,"Spionida_nektoch","polychaeta","benthic",114
2010-12-01,12,2010,"Spionida_nektoch","polychaeta","benthic",0
2010-12-06,12,2010,"Spionida_nektoch","polychaeta","benthic",0
2010-12-09,12,2010,"Spionida_nektoch","polychaeta","benthic",57
2010-12-19,12,2010,"Spionida_nektoch","polychaeta","benthic",57
2011-01-03,1,2011,"Spionida_nektoch","polychaeta","benthic",0
2011-01-06,1,2011,"Spionida_nektoch","polychaeta","benthic",171
2011-01-13,1,2011,"Spionida_nektoch","polychaeta","benthic",286
2011-01-17,1,2011,"Spionida_nektoch","polychaeta","benthic",0
2011-01-20,1,2011,"Spionida_nektoch","polychaeta","benthic",171
2011-01-24,1,2011,"Spionida_nektoch","polychaeta","benthic",400
2011-01-27,1,2011,"Spionida_nektoch","polychaeta","benthic",0
2011-01-31,1,2011,"Spionida_nektoch","polychaeta","benthic",0
2011-02-03,2,2011,"Spionida_nektoch","polychaeta","benthic",114
2011-02-07,2,2011,"Spionida_nektoch","polychaeta","benthic",57
2011-02-10,2,2011,"Spionida_nektoch","polychaeta","benthic",114
2011-02-17,2,2011,"Spionida_nektoch","polychaeta","benthic",0
2011-02-21,2,2011,"Spionida_nektoch","polychaeta","benthic",0
2011-03-10,3,2011,"Spionida_nektoch","polychaeta","benthic",114
2011-03-14,3,2011,"Spionida_nektoch","polychaeta","benthic",800
2011-03-17,3,2011,"Spionida_nektoch","polychaeta","benthic",0
2011-03-24,3,2011,"Spionida_nektoch","polychaeta","benthic",0
2011-03-28,3,2011,"Spionida_nektoch","polychaeta","benthic",114
2011-03-31,3,2011,"Spionida_nektoch","polychaeta","benthic",229
2011-04-04,4,2011,"Spionida_nektoch","polychaeta","benthic",229
2011-04-07,4,2011,"Spionida_nektoch","polychaeta","benthic",229
2011-04-11,4,2011,"Spionida_nektoch","polychaeta","benthic",0
2011-04-13,4,2011,"Spionida_nektoch","polychaeta","benthic",0
2011-04-18,4,2011,"Spionida_nektoch","polychaeta","benthic",0
2011-04-20,4,2011,"Spionida_nektoch","polychaeta","benthic",457
2011-04-28,4,2011,"Spionida_nektoch","polychaeta","benthic",114
2011-05-02,5,2011,"Spionida_nektoch","polychaeta","benthic",0
2011-05-05,5,2011,"Spionida_nektoch","polychaeta","benthic",457
2011-05-09,5,2011,"Spionida_nektoch","polychaeta","benthic",686
2011-05-12,5,2011,"Spionida_nektoch","polychaeta","benthic",1371
2011-05-16,5,2011,"Spionida_nektoch","polychaeta","benthic",229
2011-05-19,5,2011,"Spionida_nektoch","polychaeta","benthic",686
2011-05-23,5,2011,"Spionida_nektoch","polychaeta","benthic",0
2011-05-26,5,2011,"Spionida_nektoch","polychaeta","benthic",2514
2011-05-30,5,2011,"Spionida_nektoch","polychaeta","benthic",914
2011-06-01,6,2011,"Spionida_nektoch","polychaeta","benthic",1371
2011-06-09,6,2011,"Spionida_nektoch","polychaeta","benthic",3200
2011-06-15,6,2011,"Spionida_nektoch","polychaeta","benthic",457
2011-06-20,6,2011,"Spionida_nektoch","polychaeta","benthic",914
2011-06-23,6,2011,"Spionida_nektoch","polychaeta","benthic",0
2011-06-27,6,2011,"Spionida_nektoch","polychaeta","benthic",1600
2011-06-30,6,2011,"Spionida_nektoch","polychaeta","benthic",1600
2011-07-04,7,2011,"Spionida_nektoch","polychaeta","benthic",4114
2011-07-11,7,2011,"Spionida_nektoch","polychaeta","benthic",2171
2011-07-18,7,2011,"Spionida_nektoch","polychaeta","benthic",4114
2011-07-21,7,2011,"Spionida_nektoch","polychaeta","benthic",1943
2011-07-25,7,2011,"Spionida_nektoch","polychaeta","benthic",4914
2011-08-01,8,2011,"Spionida_nektoch","polychaeta","benthic",1714
2011-08-04,8,2011,"Spionida_nektoch","polychaeta","benthic",1371
2011-08-08,8,2011,"Spionida_nektoch","polychaeta","benthic",7429
2011-08-11,8,2011,"Spionida_nektoch","polychaeta","benthic",6057
2011-08-18,8,2011,"Spionida_nektoch","polychaeta","benthic",1943
2011-08-22,8,2011,"Spionida_nektoch","polychaeta","benthic",400
2011-08-25,8,2011,"Spionida_nektoch","polychaeta","benthic",457
2011-08-29,8,2011,"Spionida_nektoch","polychaeta","benthic",686
2011-08-31,8,2011,"Spionida_nektoch","polychaeta","benthic",114
2011-09-05,9,2011,"Spionida_nektoch","polychaeta","benthic",400
2011-09-08,9,2011,"Spionida_nektoch","polychaeta","benthic",229
2011-09-12,9,2011,"Spionida_nektoch","polychaeta","benthic",914
2011-09-15,9,2011,"Spionida_nektoch","polychaeta","benthic",457
2011-09-22,9,2011,"Spionida_nektoch","polychaeta","benthic",457
2011-09-26,9,2011,"Spionida_nektoch","polychaeta","benthic",114
2011-09-29,9,2011,"Spionida_nektoch","polychaeta","benthic",229
2011-10-06,10,2011,"Spionida_nektoch","polychaeta","benthic",229
2011-10-10,10,2011,"Spionida_nektoch","polychaeta","benthic",457
2011-10-13,10,2011,"Spionida_nektoch","polychaeta","benthic",0
2011-10-17,10,2011,"Spionida_nektoch","polychaeta","benthic",0
2011-10-20,10,2011,"Spionida_nektoch","polychaeta","benthic",0
2011-10-27,10,2011,"Spionida_nektoch","polychaeta","benthic",0
2011-10-31,10,2011,"Spionida_nektoch","polychaeta","benthic",114
2011-11-03,11,2011,"Spionida_nektoch","polychaeta","benthic",0
2011-11-07,11,2011,"Spionida_nektoch","polychaeta","benthic",0
2011-11-10,11,2011,"Spionida_nektoch","polychaeta","benthic",0
2011-11-14,11,2011,"Spionida_nektoch","polychaeta","benthic",0
2011-11-17,11,2011,"Spionida_nektoch","polychaeta","benthic",0
2011-11-21,11,2011,"Spionida_nektoch","polychaeta","benthic",0
2011-11-24,11,2011,"Spionida_nektoch","polychaeta","benthic",0
2011-11-28,11,2011,"Spionida_nektoch","polychaeta","benthic",0
2011-12-05,12,2011,"Spionida_nektoch","polychaeta","benthic",0
2011-12-12,12,2011,"Spionida_nektoch","polychaeta","benthic",0
2007-01-04,1,2007,"Nektochaeta_oth","polychaeta","benthic",0
2007-01-11,1,2007,"Nektochaeta_oth","polychaeta","benthic",0
2007-01-15,1,2007,"Nektochaeta_oth","polychaeta","benthic",0
2007-01-18,1,2007,"Nektochaeta_oth","polychaeta","benthic",0
2007-01-23,1,2007,"Nektochaeta_oth","polychaeta","benthic",0
2007-01-25,1,2007,"Nektochaeta_oth","polychaeta","benthic",0
2007-01-29,1,2007,"Nektochaeta_oth","polychaeta","benthic",0
2007-02-01,2,2007,"Nektochaeta_oth","polychaeta","benthic",0
2007-02-05,2,2007,"Nektochaeta_oth","polychaeta","benthic",0
2007-02-07,2,2007,"Nektochaeta_oth","polychaeta","benthic",0
2007-02-13,2,2007,"Nektochaeta_oth","polychaeta","benthic",0
2007-02-15,2,2007,"Nektochaeta_oth","polychaeta","benthic",0
2007-02-19,2,2007,"Nektochaeta_oth","polychaeta","benthic",0
2007-02-22,2,2007,"Nektochaeta_oth","polychaeta","benthic",0
2007-02-26,2,2007,"Nektochaeta_oth","polychaeta","benthic",0
2007-03-01,3,2007,"Nektochaeta_oth","polychaeta","benthic",0
2007-03-05,3,2007,"Nektochaeta_oth","polychaeta","benthic",0
2007-03-08,3,2007,"Nektochaeta_oth","polychaeta","benthic",0
2007-03-12,3,2007,"Nektochaeta_oth","polychaeta","benthic",0
2007-03-15,3,2007,"Nektochaeta_oth","polychaeta","benthic",0
2007-03-19,3,2007,"Nektochaeta_oth","polychaeta","benthic",0
2007-03-22,3,2007,"Nektochaeta_oth","polychaeta","benthic",0
2007-03-26,3,2007,"Nektochaeta_oth","polychaeta","benthic",0
2007-03-28,3,2007,"Nektochaeta_oth","polychaeta","benthic",0
2007-04-05,4,2007,"Nektochaeta_oth","polychaeta","benthic",0
2007-04-10,4,2007,"Nektochaeta_oth","polychaeta","benthic",114
2007-04-12,4,2007,"Nektochaeta_oth","polychaeta","benthic",0
2007-04-16,4,2007,"Nektochaeta_oth","polychaeta","benthic",0
2007-04-19,4,2007,"Nektochaeta_oth","polychaeta","benthic",0
2007-04-26,4,2007,"Nektochaeta_oth","polychaeta","benthic",0
2007-04-30,4,2007,"Nektochaeta_oth","polychaeta","benthic",0
2007-05-03,5,2007,"Nektochaeta_oth","polychaeta","benthic",0
2007-05-07,5,2007,"Nektochaeta_oth","polychaeta","benthic",0
2007-05-10,5,2007,"Nektochaeta_oth","polychaeta","benthic",0
2007-05-14,5,2007,"Nektochaeta_oth","polychaeta","benthic",0
2007-05-16,5,2007,"Nektochaeta_oth","polychaeta","benthic",0
2007-05-21,5,2007,"Nektochaeta_oth","polychaeta","benthic",0
2007-05-24,5,2007,"Nektochaeta_oth","polychaeta","benthic",0
2007-05-29,5,2007,"Nektochaeta_oth","polychaeta","benthic",0
2007-05-31,5,2007,"Nektochaeta_oth","polychaeta","benthic",0
2007-06-04,6,2007,"Nektochaeta_oth","polychaeta","benthic",0
2007-06-11,6,2007,"Nektochaeta_oth","polychaeta","benthic",0
2007-06-14,6,2007,"Nektochaeta_oth","polychaeta","benthic",0
2007-06-18,6,2007,"Nektochaeta_oth","polychaeta","benthic",114
2007-06-21,6,2007,"Nektochaeta_oth","polychaeta","benthic",114
2007-06-25,6,2007,"Nektochaeta_oth","polychaeta","benthic",0
2007-06-28,6,2007,"Nektochaeta_oth","polychaeta","benthic",800
2007-07-02,7,2007,"Nektochaeta_oth","polychaeta","benthic",114
2007-07-05,7,2007,"Nektochaeta_oth","polychaeta","benthic",0
2007-07-09,7,2007,"Nektochaeta_oth","polychaeta","benthic",0
2007-07-12,7,2007,"Nektochaeta_oth","polychaeta","benthic",0
2007-07-19,7,2007,"Nektochaeta_oth","polychaeta","benthic",0
2007-07-23,7,2007,"Nektochaeta_oth","polychaeta","benthic",0
2007-07-26,7,2007,"Nektochaeta_oth","polychaeta","benthic",0
2007-07-30,7,2007,"Nektochaeta_oth","polychaeta","benthic",0
2007-08-03,8,2007,"Nektochaeta_oth","polychaeta","benthic",0
2007-08-06,8,2007,"Nektochaeta_oth","polychaeta","benthic",0
2007-08-09,8,2007,"Nektochaeta_oth","polychaeta","benthic",0
2007-08-13,8,2007,"Nektochaeta_oth","polychaeta","benthic",0
2007-08-16,8,2007,"Nektochaeta_oth","polychaeta","benthic",0
2007-08-20,8,2007,"Nektochaeta_oth","polychaeta","benthic",0
2007-08-23,8,2007,"Nektochaeta_oth","polychaeta","benthic",0
2007-08-27,8,2007,"Nektochaeta_oth","polychaeta","benthic",0
2007-08-30,8,2007,"Nektochaeta_oth","polychaeta","benthic",0
2007-09-06,9,2007,"Nektochaeta_oth","polychaeta","benthic",0
2007-09-10,9,2007,"Nektochaeta_oth","polychaeta","benthic",0
2007-09-13,9,2007,"Nektochaeta_oth","polychaeta","benthic",0
2007-09-17,9,2007,"Nektochaeta_oth","polychaeta","benthic",0
2007-09-20,9,2007,"Nektochaeta_oth","polychaeta","benthic",0
2007-09-24,9,2007,"Nektochaeta_oth","polychaeta","benthic",0
2007-09-27,9,2007,"Nektochaeta_oth","polychaeta","benthic",0
2007-10-01,10,2007,"Nektochaeta_oth","polychaeta","benthic",0
2007-10-04,10,2007,"Nektochaeta_oth","polychaeta","benthic",0
2007-10-08,10,2007,"Nektochaeta_oth","polychaeta","benthic",0
2007-10-11,10,2007,"Nektochaeta_oth","polychaeta","benthic",0
2007-10-15,10,2007,"Nektochaeta_oth","polychaeta","benthic",0
2007-10-18,10,2007,"Nektochaeta_oth","polychaeta","benthic",0
2007-10-22,10,2007,"Nektochaeta_oth","polychaeta","benthic",0
2007-10-29,10,2007,"Nektochaeta_oth","polychaeta","benthic",0
2007-11-01,11,2007,"Nektochaeta_oth","polychaeta","benthic",0
2007-11-05,11,2007,"Nektochaeta_oth","polychaeta","benthic",0
2007-11-12,11,2007,"Nektochaeta_oth","polychaeta","benthic",0
2007-11-15,11,2007,"Nektochaeta_oth","polychaeta","benthic",0
2007-11-22,11,2007,"Nektochaeta_oth","polychaeta","benthic",0
2007-11-26,11,2007,"Nektochaeta_oth","polychaeta","benthic",0
2007-11-29,11,2007,"Nektochaeta_oth","polychaeta","benthic",0
2007-12-06,12,2007,"Nektochaeta_oth","polychaeta","benthic",0
2007-12-10,12,2007,"Nektochaeta_oth","polychaeta","benthic",0
2007-12-20,12,2007,"Nektochaeta_oth","polychaeta","benthic",0
2007-12-27,12,2007,"Nektochaeta_oth","polychaeta","benthic",0
2007-12-31,12,2007,"Nektochaeta_oth","polychaeta","benthic",0
2008-01-07,1,2008,"Nektochaeta_oth","polychaeta","benthic",0
2008-01-10,1,2008,"Nektochaeta_oth","polychaeta","benthic",0
2008-01-14,1,2008,"Nektochaeta_oth","polychaeta","benthic",0
2008-01-17,1,2008,"Nektochaeta_oth","polychaeta","benthic",0
2008-01-21,1,2008,"Nektochaeta_oth","polychaeta","benthic",0
2008-01-28,1,2008,"Nektochaeta_oth","polychaeta","benthic",0
2008-01-31,1,2008,"Nektochaeta_oth","polychaeta","benthic",0
2008-02-04,2,2008,"Nektochaeta_oth","polychaeta","benthic",0
2008-02-07,2,2008,"Nektochaeta_oth","polychaeta","benthic",0
2008-02-11,2,2008,"Nektochaeta_oth","polychaeta","benthic",0
2008-02-14,2,2008,"Nektochaeta_oth","polychaeta","benthic",0
2008-02-18,2,2008,"Nektochaeta_oth","polychaeta","benthic",0
2008-02-21,2,2008,"Nektochaeta_oth","polychaeta","benthic",0
2008-02-25,2,2008,"Nektochaeta_oth","polychaeta","benthic",0
2008-02-28,2,2008,"Nektochaeta_oth","polychaeta","benthic",0
2008-03-03,3,2008,"Nektochaeta_oth","polychaeta","benthic",0
2008-03-06,3,2008,"Nektochaeta_oth","polychaeta","benthic",0
2008-03-10,3,2008,"Nektochaeta_oth","polychaeta","benthic",0
2008-03-13,3,2008,"Nektochaeta_oth","polychaeta","benthic",0
2008-03-17,3,2008,"Nektochaeta_oth","polychaeta","benthic",0
2008-03-20,3,2008,"Nektochaeta_oth","polychaeta","benthic",0
2008-03-25,3,2008,"Nektochaeta_oth","polychaeta","benthic",0
2008-03-27,3,2008,"Nektochaeta_oth","polychaeta","benthic",0
2008-03-31,3,2008,"Nektochaeta_oth","polychaeta","benthic",0
2008-04-03,4,2008,"Nektochaeta_oth","polychaeta","benthic",0
2008-04-07,4,2008,"Nektochaeta_oth","polychaeta","benthic",0
2008-04-10,4,2008,"Nektochaeta_oth","polychaeta","benthic",0
2008-04-14,4,2008,"Nektochaeta_oth","polychaeta","benthic",0
2008-04-17,4,2008,"Nektochaeta_oth","polychaeta","benthic",0
2008-04-21,4,2008,"Nektochaeta_oth","polychaeta","benthic",0
2008-04-24,4,2008,"Nektochaeta_oth","polychaeta","benthic",0
2008-04-28,4,2008,"Nektochaeta_oth","polychaeta","benthic",0
2008-04-30,4,2008,"Nektochaeta_oth","polychaeta","benthic",0
2008-05-05,5,2008,"Nektochaeta_oth","polychaeta","benthic",0
2008-05-08,5,2008,"Nektochaeta_oth","polychaeta","benthic",0
2008-05-13,5,2008,"Nektochaeta_oth","polychaeta","benthic",0
2008-05-15,5,2008,"Nektochaeta_oth","polychaeta","benthic",0
2008-05-19,5,2008,"Nektochaeta_oth","polychaeta","benthic",0
2008-05-21,5,2008,"Nektochaeta_oth","polychaeta","benthic",0
2008-05-26,5,2008,"Nektochaeta_oth","polychaeta","benthic",114
2008-06-02,6,2008,"Nektochaeta_oth","polychaeta","benthic",0
2008-06-05,6,2008,"Nektochaeta_oth","polychaeta","benthic",0
2008-06-09,6,2008,"Nektochaeta_oth","polychaeta","benthic",0
2008-06-12,6,2008,"Nektochaeta_oth","polychaeta","benthic",0
2008-06-16,6,2008,"Nektochaeta_oth","polychaeta","benthic",0
2008-06-19,6,2008,"Nektochaeta_oth","polychaeta","benthic",0
2008-06-23,6,2008,"Nektochaeta_oth","polychaeta","benthic",0
2008-06-26,6,2008,"Nektochaeta_oth","polychaeta","benthic",0
2008-06-30,6,2008,"Nektochaeta_oth","polychaeta","benthic",0
2008-07-03,7,2008,"Nektochaeta_oth","polychaeta","benthic",0
2008-07-07,7,2008,"Nektochaeta_oth","polychaeta","benthic",0
2008-07-10,7,2008,"Nektochaeta_oth","polychaeta","benthic",0
2008-07-14,7,2008,"Nektochaeta_oth","polychaeta","benthic",0
2008-07-17,7,2008,"Nektochaeta_oth","polychaeta","benthic",0
2008-07-21,7,2008,"Nektochaeta_oth","polychaeta","benthic",229
2008-07-24,7,2008,"Nektochaeta_oth","polychaeta","benthic",0
2008-07-28,7,2008,"Nektochaeta_oth","polychaeta","benthic",0
2008-08-07,8,2008,"Nektochaeta_oth","polychaeta","benthic",0
2008-08-11,8,2008,"Nektochaeta_oth","polychaeta","benthic",0
2008-08-12,8,2008,"Nektochaeta_oth","polychaeta","benthic",0
2008-08-14,8,2008,"Nektochaeta_oth","polychaeta","benthic",0
2008-08-18,8,2008,"Nektochaeta_oth","polychaeta","benthic",0
2008-08-21,8,2008,"Nektochaeta_oth","polychaeta","benthic",0
2008-08-25,8,2008,"Nektochaeta_oth","polychaeta","benthic",0
2008-08-28,8,2008,"Nektochaeta_oth","polychaeta","benthic",0
2008-09-01,9,2008,"Nektochaeta_oth","polychaeta","benthic",0
2008-09-08,9,2008,"Nektochaeta_oth","polychaeta","benthic",0
